Movie_Name,Storyline
15. Don't Tell Mom the Babysitter's Dead,Tanya's summer plans are canceled when her mom jets off for a last-minute retreat and the elderly babysitter who arrives at her door unexpectedly passes away.
16. Someone Like You,"After the tragic loss of his best friend, a grieving young architect launches a search for her secret twin sister."
17. Aavesham,Three teenagers reach Bangalore for their engineering degree and gets involved in a fight with seniors. They find a local gangster named Ranga to help them take revenge.
18. Lowlifes,The survival instincts of a road-tripping family are put to the test when they have no other choice but to stay the night at a remote homestead.
19. Breathe,"An East Flatbush mother and daughter, barely surviving in an oxygen-less world, must band together to protect each other when intruders arrive claiming to know their missing father."
20. The Family Star,"The highs and lows of family relationships in a Indian middle-class family. The life of Govardhan, who wants to achieve greatness in life but has to navigate through a myriad of relationship/trust/ego issues."
21. Sweet Dreams,"Follows Morris, who must coach a misfit softball team of his fellow housemates during his mandatory stay at Sweet Dreams sober living in order to get his life back on track."
22. Last Night on Earth,"Faced with impending doom from a planet-killing asteroid, a couple flee to the hills of Tennessee to spend their last days together - but the chaotic breakdown of society disrupts their peaceful plans."
"23. Canadian, Sniper","While attempting to peacefully reintegrate into civilian life, an army sniper struggles to discern reality from the haunting uncertainty of P.T.S.D."
24. What Jennifer Did,"When Jennifer Pan calls 911 to report that her parents have been shot, she becomes the primary focus of a captivating criminal case."
25. Wallbanger,"Caroline, a single interior designer, moves into what seems like the perfect apartment only to be awakened nightly by her neighbor, the 'wallbanger,' sparking an unexpected, tension-filled connection."
26. Sting,"After raising an unnervingly talented spider in secret, 12-year-old Charlotte must face the facts about her pet-and fight for her family's survival-when the once-charming creature rapidly transforms into a giant, flesh-eating monster."
27. Half Baked: Totally High,Three potheads sell a strain of magical weed to raise funds for their friend's funeral.
28. A House on Fire,"Montse, divorced and with two children who have long since ignored her, has been preparing for a family reunion at her home on the Costa Brava. Nothing, absolutely nothing, will prevent her from enjoying one last weekend with her family."
29. Chief of Station,"After learning that the death of his wife was not an accident, a former CIA Station Chief is forced back into the espionage underworld, teaming up with an adversary to unravel a conspiracy that challenges everything he thought he knew."
30. Hack Your Health: The Secrets of Your Gut,An informative yet lighthearted documentary exploring the intricacies of the digestive system and its pivotal role in maintaining overall health and well-being.
31. Blue Lock: Episode Nagi,Seishiro Nagi before he enters the titular Blue Lock facility.
32. Cheaters,"Two strangers meet and have strong sexual connection with each other, only to find out that they're both in relationship with others. How can they sustain a relationship that started with sex and cheating?"
33. Strictly Confidential,"A haunted young woman finds herself drawn into a world of seduction, duplicity and betrayal as she desperately tries to uncover the mystery surrounding her best friend's suicide."
34. Crossroads,Follow a group of friends as they navigate the obstacles of adulthood.
35. Why Do You?,"Love comes without asking. Often not to those, not so and not then. Can a genuine feeling survive when everything started wrong and the whole world is against it? Give up everything or give up? Burn or survive?"
36. Sayara,"When her sister is murdered by a group of politically connected rich kids, Sayara, a quiet gym cleaner from Turkmenistan, begins to follow in her father's footsteps, seeking a path of revenge."
37. The Astronaut Lovers,"Pedro returns to Argentina to spend the holidays with friends and family. He meets up with Maxi, a childhood friend who attracts him. Both engage in a playful game of flirtation and seduction."
38. How to Date Billy Walsh,"Follows a pair of childhood friends: Amelia and Archie. Archie has always kept his love for her a secret, but just as he builds up the courage to declare his feelings, Amelia falls for Billy Walsh, the new transfer student."
39. Sound of Hope: The Story of Possum Trot,"The true story of Donna and Reverend WC Martin and their church in East Texas, in which 22 families adopted 77 children from the local foster system, igniting a movement for vulnerable children everywhere."
40. Before We Forget,"An Argentinian filmmaker struggling to finish a movie about his unrequited first love receives an unexpected invitation to reconstruct his memories, revisit his past and perhaps even find a new ending to his story."
41. Albany Road,"On her way to the most important meeting of her career, a New York executive is forced to share a rental car with her ex-fiancé's mother, only to discover that the mother is hiding a major secret."
42. Succubus,A group of young people arrives to a remote village where they encounter an ancient spirit - a succubus - that can take human disguise. It feeds on one's deepest fears and brings out the darkest side in people.
43. Escape from Germany,"1939, Hitler's army was closing borders, and eighty-five American missionaries were in Germany serving their church. The escape of these missionaries from Nazi Germany is one of the most dramatic events to occur in modern church history."
44. City Hunter,"An exceptional marksman and hopeless playboy, private eye Ryo Saeba reluctantly forms an alliance with his late partner's sister to investigate his death."
45. Amar Singh Chamkila,"Follows the life of pop star duo Amar Singh Chamkila and Amarjot Kaur, whose songs that were social commentaries or devotionals became massive hits in the 80's."
46. Mother Father Sister Brother Frank,A suburban family plots murder when an uncle crashes Sunday dinner with a nasty surprise.
47. Maidaan,"Inspired by the Indian national football team coach and manager Syed Abdul Rahim, who is regarded as the architect of Indian football."
48. She Came Back,"The terrifying journey of Charley who, after a near-death experience, is haunted by her relationship with her deceased mother."
49. Grave Torture,Telling about the punishment of the grave which occurred after a man was buried.
50. Rap World,"In 2009, four friends living in Tobyhanna, Pennsylvania document their attempt to record a rap album over the course of one eventful night."
51. Saving Sakic,"Story of how Joe Sakic nearly left the Avalanche for the Rangers in 1997, and how a chance meeting with Harrison Ford among other events that week kept him in Colorado."
52. The Coldness,"Retired detective Nick Polito investigates a recent gruesome death mirroring a 1999 case, leading him to uncover a disturbing occult conspiracy in LA while reconnecting with his former partner, encountering shady characters along the way."
53. Miracle Mirrors,
54. A Halloween Feast,"Former ballerina Angela descends into madness as her family tries to cope. After an infamous dinner, their lives spiral into unexpected chaos. All skeletons come out at a Halloween party."
55. Remote,A TV reporter and a photographer are in the fight for their lives when their investigation into a gristly murder uncovers dark secrets among a rural community.
56. The Actor,"An actor battling his own moral standards witnesses a neighbor's murder and stumbles upon a load of cash the victim was hiding. He keeps the money, and in doing so, begins the performance of a lifetime to hide who he really is."
57. Mutants of Nature Cove,"Party girls take shy Beth to nude beach with secluded Mutants causing hallucinations. Mysterious woman chants spells, Mutants attack. Beth plans to send soul-stealing Mutants back to hell permanently."
58. Vladimir,"Vladimir, a famous plastic artist, enters his creative twilight. After months of seclusion, a dark and surprising event makes his inspiration return, but also forces his connection with the world around him (and with reality) to fade."
59. Woody Woodpecker Goes to Camp,"Woody Woodpecker must find a new home after being kicked out of the forest. At Camp Woo Hoo, he thinks he's found a forever home, but there's an inspector on the loose who wants to shut down the camp."
60. The Other,An award winning documentary exploring the complex relationship between Israelis and Palestinians-amidst the difficulty of the conflict and occupation-providing an extraordinary example of what we are all capable of as humans.
61. Before Dawn,The journey of fictional WA outback kid Jim Collins and his battalion on the Western Front.
62. Wanted: Girlfriend,Sheina Yu and Reina Castillo date a man who likes to have sex anytime and anywhere. See who can keep up with his strong sexual appetite and be his girlfriend.
63. Intoxicated by Love,"Story of Rumi, his friendship with Shams Tabrizi, the love he had for him and the great influence of Shams over him in his life, his poetry and his love for God."
64. Simp,A model gets kidnapped at a fake photo shoot. Based on true events.
65. Stag,"Gold reappears after vanishing for months. His car breaks down in a remote area. He meets peculiar people in a house. Waking up in his car, he questions if it was a dream or reality."
66. The Apocalypse of St. John,"Watch 'The Apocalypse of Saint John, ' a visually stunning film that explores prophecy and the power of faith."
67. Face Off 7: One Wish,"When a 73-year-old widow is forced to depend on the care of her 5 busy adult children after an injury, she begins to question the meaning of family love."
68. Late Bloomer,"When Therese learns that her days are numbered, she seeks the help of her friend Maddie to find guys to have sex with, but she soon discovers her real sexual cravings."
69. Los Frikis,"Inspired by true events, Los Frikis is a coming-of-age story set in early 90s Cuba where a group of punk rockers in search of freedom deliberately inject HIV to live at a government-run treatment home so they can create their own utopia."
70. Ship of the Damned,"After an abandoned 500 year-old ship appears off the coast of a small town, Historian Elena and the local coastguard go to investigate. They discover it is not abandoned and the ship's cursed crew have horrific plans for the intruders."
71. The Last Kumite,"One last kumite, one final battle - for the life of his daughter."
72. Cinderella's Revenge,"Cinderella is pushed too far by her evil stepsisters and stepmother, which causes her to switch out her glass shoes and use the assistance of her Fairy Godmother to seek bloody vengeance."
73. Stolen,"A young woman's struggle to defend her indigenous heritage in a world where xenophobia is on the rise, climate change is threatening reindeer herding, and young people choose suicide in the face of collective desperation."
74. First Shift,"Follows a NYC policer officer along with his rookie partner Angela, as they have a rough day while living the dangerous, and routine job of being a cop in the city."
75. Assassin's Guild,"After the Mermaid Wars, Iliad's city is attacked by dark forces. With the city full of rancor and corruption, Death herself forms an alliance and offers Atticus, an elite fighter, the chance to return to life. This gift comes at a price."
76. Bade Miyan Chote Miyan,Two elite soldiers with troubled pasts are enlisted for a daring mission when a deadly masked villain threatens India's defenses.
77. Dayo,A club dancer leaves everything and starts a new life in a place where nobody knows her. But it seems that desire and temptation follow her wherever she goes.
78. Snatched,"When a dangerous criminal from her past breaks out of prison, a former CIA agent must tap back into her lethal skills to protect her family."
79. Justice League: Crisis on Infinite Earths - Part Two,The Anti-Monitor (the Monitor's evil counterpart) is released into the DC Multiverse and begins to destroy the different Earths that compose it. The Monitor attempts to recruit heroes from across the Multiverse to fight back.
80. Razakar: The Silent Genocide of Hyderabad,Revolves around the Hyderabad Liberation Movement of 1948. Capture the struggles of Telangana and its people in the early days of Independence to reclaim their religion and identity in the face of military and political oppression.
81. Gaddar: Bloody Waters,"Businessman Suat seeks peace but encounters mysterious women in a tavern. His voyage becomes a nightmare when Kürsat, a vengeful substance abuser, emerges, forcing Suat and friends into a suspenseful survival struggle."
82. Love Story,Tells the love story of a model and a director.
83. Red Flag,"Gina, a car saleswoman, starts dating Red, a coworker with a reputation for womanizing. Their intense romance progresses quickly, but doubts surface about Red's intentions and potential warning signs."
84. Shayar,Satta and Seero's enduring love faces obstacles from destiny. Their journey depicts the resilience of true passion as they strive to overcome adversity and be together
85. Ryan's World the Movie: Titan Universe Adventure,"Ryan's twin sisters Emma and Kate get trapped in a comic book world. Ryan enters this realm to rescue them, facing adventures, battles, and mishaps while attempting to bring them back before his parents discover their disappearance."
86. Seize Them!,"Dark Ages Britain where Queen Dagan is toppled by a revolution led by Humble Joan. The Queen becomes a fugitive in her own land, and must face hardship and danger as she embarks on a voyage to win back her throne."
87. Cabaret at the Kit Kat Club,
88. Don't Open the Door,"Far from civilization, in a frozen forest on an inhospitable mountainside, a group of researchers is attacked by an unidentified figure. The sole survivor, a young biologist, takes refuge in the isolated cabin of a mysterious man must live"
89. Bloodline Killer,Bloodline Killer is a terrifying horror-thriller that follows Moira Cole who endeavors to rebuild her shattered life after the murder of her family at the hands of her deranged and obsessed cousin.
90. Rally Caps,A young baseball player has his dream of pitching for a Little League travel team derailed by a devastating injury on the field.
91. Last Known Location,"Three women from different walks of life are mysteriously taken. Detectives struggle to find a connection, as the women seemingly vanished into thin air. Over time, the women form an unlikely bond that becomes the key to their survival."
92. Sweet Release,"Two girl best friends and a young man take on a journey of self-discovery. Along the way, their bond deepens as they explore their sexual desires."
93. Zak & Wowo: The Legend of Lendarys,"At the heart of an imaginary world populated by fantastical creatures and dangerous monsters, the 13 year-old Zak goes in search of his twin brother Kyle, who has disappeared mysteriously. Equipped with a magical jade stone whose superpowers he doesn't yet know how to control, he is joined by his grandmother NaïNaï and Indiana, a beautiful outlaw who can communicate with the world's fantastical creatures. But he is also flanked by Wowo, formerly a 3 meter-tall furry pachyderm, now turned into a tiny, cute and wacky furball by the magical jade stone."
94. Cookster: The Darkest Days,"A dyslexic teen misunderstood by his family and desperate for respect, becomes a drug dealer struggling with addiction and debt while a rival threatens to destroy his world, driving him apart from the woman he loves."
95. Dancing Village: The Curse Begins,"After a cursed heirloom is returned to a haunted village, two girls face rituals and spirit realms. One sacrifices herself to stay with her dying mother, while the other escapes, only to learn their return came too late."
96. Sheriff,"Sheriff and Nazri, police officers from different departments, team up to take down Tony, a ruthless drug kingpin running a methamphetamine syndicate responsible for numerous deaths, known as the Meth Killer."
97. Becky,"A pretty, twisted and dangerous woman becomes obsessed with a happily married man who recently moves into the neighbourhood and wreaks havoc in every aspect of the couple's life."
"98. Love, Divided",Valentina is a young pianist starting over. Her neighbor David is an inventor who hates noise. And a paper-thin wall is about to become their matchmaker.
99. Chapter 51,"An FBI agent investigates footage from film ""Dissident"" where multiple actresses in the same role have died during production, searching for The Hollywood Killer's identity. The suspect pool is vast and deceptive."
100. Invasion,"When neighboring country Veragua suddenly attacks Curaçao and Aruba, the Dutch government is taken completely by surprise. The conflict escalates rapidly. Three young Dutch Corps recruits must figure out what is the right thing to do."
101. Festival of the Living Dead,"While attending a festival to commemorate the original zombie attack, Ash and her friends encounter the living dead and must fight back or be devoured."
102. Romeo,"A husband tries to win the love of his wife, who marries him because of familial obligation."
103. Unsinkable,Award-winning film about the political intrigue and drama during the inquiry and investigation into the sinking of Titanic.
104. A Game in the Woods,"After a Texas rancher dies, his granddaughter and her girlfriend discover masked hunters at his ranch competing in a twisted game of life and death. Will the beauties and their already rocky romance survive the brutal carnage?"
105. Sunny,Sunny is the story of a middle-aged woman who dreams to fulfill her dying wish to reunite with high school friends.
106. Witch,"Small town, England. 1575. William embarks on a journey to prove the innocence of his wife, Twyla, falsely accused of being a witch and will be put to death if found guilty. William must hunt down the real witch, to save Twyla from death."
107. XiXi,"Through intimate video diaries, it explores intergenerational wounds and challenges social values' impact on existence. By sharing personal journeys, it offers a mirror to reflect on struggles and vulnerability when forging one's path."
108. Varshangalkku Shesham,"The story of two friends set in two different time periods. Two boys, Murali and Venu, hailing from northern Kerala meet coincidentally and become friends."
109. Do Aur Do Pyaar,"A couple on the brink of a breakup are cheating on each other with two sexy outsiders. Whilst they're waiting to reveal their secret and go their separate ways, life has other plans for them."
110. Unspoken,A grieving Chinese father travels to America to collect his daughter and stays to catch the killer.
111. Férias Trocadas,
112. Traces of Love,"After Laura abandons him at the altar, Marco Antonio. who always thought he was a perfect fiancé, starts to time travel whenever he hears the couple's favorite song, ""Evidências."""
"113. LSD 2: Love, Sex Aur Dhokha 2","Complexities of modern relationships and self-discovery in the high-tech age are explored through interconnected stories of love, friendship, and identity."
114. Model House,Models staying in a secluded house for the night are terrorized by intruders.
115. Amy Winehouse,"Amy Winehouse, an English singer-songwriter known for her distinct vocals and musical blend, rose to fame but battled substance abuse and mental health struggles. she passed away in 2011 at age 27, leaving a powerful musical legacy."
116. Guest from the Future,"Kolya Gerasimov is an ordinary guy: video games, rap and hanging out with friends. The last thing he worries about is the future. Until one day he himself enters the future. And not everything is easy there."
117. Sallywood,"Inspired by movies of Oscar nominated actress Sally Kirkland, a young writer moves to Hollywood to pursue his dreams. In a chance meeting with Sally, he begins a journey toward trying to resurrect her fading career."
118. The Pleasure Is Mine,What was at first a simple pursuit to regain stolen money becomes the chance for a dysfunctional family to finally reconcile.
119. Finder,"An organisation that finds people who have been in prison for crimes they have not committed, in the United States. The organisation takes efforts to prove them innocent and get their due compensation from the government."
120. Emma and Eddie: A Working Couple,Emma and Eddie live two lives: one on social media and one in real life. The webcam couple is out to save their marriage by starting their own adult web-studio in Eastern Europe.
121. Mr. & Mrs. Mahi,A married couple who share a love for cricket begin training in the game due to her natural talent.
122. Silence 2: The Night Owl Bar Shootout,"ACP Avinash Verma (Manoj Bajpayee) and his SCU are called upon by the Commissioner of Police to investigate a mass shoot-out at the Night Owl Bar in Mumbai. Layers begin to peel at something bigger, deeper, and darker at play."
123. Who Am I,"In one apartment, nine human conditions experience a contained life as they make the world their own."
124. Maybe More,"Sophia, who has been married for a long time with Xavier, invites their young upstairs neighbors to dinner. As the ice is broken, the evening unfolds with a cascade of revelations, laying bare the intricacies of relationships."
125. Interstate,"A supernatural thriller in which a hitman, facing an existential crisis, decides to exit the game and leave town with the woman he loves, but his plans are disrupted by a mysterious young man and his ruthless former boss."
126. Rouge,"The River Rouge Panthers of Michigan, a legendary high school basketball team, seen through perspectives of coaches, recruiters, and players past and present."
127. Free Falling,The perfect life of a strict and tough rhythmic gymnastics teacher of competition begins to escape out of her hands.
128. The Demon Disorder,"Tells the story of Graham, Jake and Phillip Reilly and their deceased father. Their pasts collide when a family secret is discovered, leading their father's garage to become the site of revenge from beyond the grave."
129. South of Hope Street,"In 2038 earth enters a mysterious universe. People hide behind a gigantic wall and engage in wars. In this dystopian wonderland, Denise walks on thin ice spurred on by Tom, a caretaker, who promises that a renaissance is on its way."
130. Dead Whisper,"Dead Whisper centers on Elliot Campbell, a Cape Cod lawyer drawn to a mysterious island where he is tempted by a reunion with his dead daughter, but at the peril of his soul."
131. Swede Caroline,"In this British Mockumentary, the competitive giant vegetable growing world is rocked by scandal when up-and-coming prospect Caroline has her prized marrow plants stolen."
132. Earthquake Underground,"After a massive earthquake submerges a hotel, a young architect must overcome all odds to save his pregnant girlfriend before the structure collapses."
133. Possessions,"Follows a father who seeks a fresh start with his son after the loss of his wife, and purchased a storage unit facility sight unseen, but secrets buried behind the metal doors become a parent's worst nightmare."
134. Arzé,"Arzé, a single mother, takes her teenage son on a journey across sectarian Beirut in search of their stolen scooter, their only source of livelihood."
135. The Sin,Dance students' experimental film shoot takes an eerie turn when a crew member returns from the dead. Their interpretive dances explore the supernatural incident through a shamanistic lens.
136. Dukaan,"A girl who becomes a surrogate mother, becoming the relief for couples with issues."
137. Live or Dead: The García File,"Amidst the uncertainty caused by the alleged suicide of former president Alan García, journalist Carmen Ríos initiates an intense search aiming to unravel the mystery surrounding the case."
138. White Rose,"Divya's daughter is kidnapped, and she teams up with the police to confront the psychopathic abductor. ACP Vetri, connected to the case, grapples with a moral crisis. Can Divya rescue her child and will Vetri find redemption?"
139. My Husband Hired a Hitman,"When a greedy husband seeks a hitman to murder his wife and get her money, she will stop at nothing to fight back and seek revenge."
140. The Ride Ahead,"Sam, 21, seeks independence despite his wheelchair, communication device, and seizures. He turns to disability activists for guidance on dating, college, and moving out."
141. Alien Weekend,"The night Violet learns she is pregnant, she and her three adorably nerdy best friends find themselves in the heart of an interplanetary crisis after an egg-the last female of an extraterrestrial species-crash lands in their little town."
142. Bottom Feeders,Twenty year old Dmitri dreams of escape as he squats in an abandoned garage with his gentle yet infantile father in rural Pennsylvania.
143. DeAr,A newly married couple faces challenges when the wife's snoring interrupts the husband's sleep. Their struggles depict the compromises needed for a lasting marriage.
144. Chainsaws Were Singing,Adventures await when new lovers are separated by a chainsaw killer.
145. Rathnam,Rathnam works as a henchman under MLA Panner Selvam. A girl travels to Vellore for an interview and a few rowdies try to kill her but Rathnam saves her and becomes her guardian angel. How long can he protect her?
146. Chainsaw Man: The Stage,Theatrical adaptation of the manga Chainsaw Man by Tatsuki Fujimoto.
147. Tenant,"Revolving around six characters resembling six faces of a dice chosen by Life in the game of snakes and ladders, this intriguingly designed drive reflects the current urban lifestyle, telling how women should be in our current society."
148. Honeymoonish,A newly married couple realize on their honeymoon that they really are completely different. But do opposites attract?
149. Buzz House: The Movie,"Selly has prepared many surprises for the participants: secret contestants, a villa isolated in the woods accessible only by boat, and a costumed employee tasked with frightening them, making it thrilling."
150. What Lives Here,A Junk removal company is lured to an out-of-state project by a real estate agent promising big buck to remove the contents of a mansion with a sinister past.
151. Mabel,"Follows Callie, whose best friend is a potted plant named Mabel."
152. Shabab Albomb,"Amer discovers a magical lizard in the desert that brings him luck, forcing him to choose between protecting it or selling out to those who want to exploit its powers."
153. Deadly Justice,"Prosecutor Holly Powell faces a murderous stalker after appearing on a true crime show to discuss her case against a corrupt judge she convicted, with the stalker believing the judge is innocent and seeking vengeance against Holly."
154. Jimmy Carr: Natural Born Killer,"An iconic comedian tackles controversial issues such as gun control, religion, cancellation culture and consent through provocative humor."
155. Çiftligimin Hanimi,"In order to save her father's deteriorating business, Yasemin is forced to marry Mehmet, the son of a farm owner family who lives a rich but modest life. She persuades him to marry with various tricks, and as soon as she gets what she wants, she abandons Mehmet, whom she tries to break up with, and runs away."
156. Monster on a Plane,An exotic animal turns into a monster and becomes a deadly danger for all passengers.
157. Nearing Death,Torment near death that is difficult to ward off with prayer terrorizes a family. What sin did they commit?
158. Kalvan,"Kemban, a thief seeking an anti-poaching watcher job, finds out that it requires a bribe of Rs. 2 Lakh. Will he be able to arrange the money?"
159. Ruslaan,"The unstoppable force Ruslaan, is coming to break free of the chains of conformity. With his gun and guitar, he's about to create a symphony of rebellion like no other."
160. American Warrior,A man with a troubled past decides to turn his life around after a heroic act by training for a mixed martial arts tournament.
161. Ghost Game,Follows a thrill-seeking couple who set their target in an haunted house and endure various incidents as they witness a family going mad.
162. Boys on Film 24: Happy Endings,"Let BOYS ON FILM move, inspire and uplift you with this stunning collection of 11 new gay short films, marking the final physical edition of the series."
163. Detective Conan: The Million-Dollar Pentagram,"The ""truth"" hidden in the sword cuts through the dark night and leads one under the moon. Love and incidents unfold in turbulent ways. The treasure battle mystery that will divide the world has begun."
164. Break,"Eli learns that his absent father was a Detroit pool hall legend. He journeys into the scene, and must confront the realities and danger of the game - and himself."
165. Demons,A man and a woman. A marriage goes wrong.
166. Arap Kadri,"Master cartoonist Tekin Aral inspired Arap Yasar from Üsküdar, Arap Kadri's most important characteristic is that he is extremely fond of his freedom. He lives in the forest and doesn't recognize many rules. In the forest, there is an order established by Tarzan."
167. Sayen: The Huntress,"Sayen joins a clandestine resistance group with a plan involving Valerie, who will provide needed information in exchange for her freedom. The rescue operation pushes Sayen to extremes limits, leading to a final confrontation."
168. Anna Key,"Anna is a free spirit, but she crashes from one thing to another with little regard for others. She meets Danny, a retired EMT who has found his inner peace. Will her fire overpower his calm?"
169. Our Blue World: A Water Odyssey,"Water cycles disrupted by climate change spark droughts, floods, biodiversity loss. Combining ancestral wisdom and modern science offers solutions. Explores visionary relationships with water, inspiring positive change."
170. The Lost Girl,"""The Lost Girl"" follows 5-year-old Suhani separated during the 1984 Sikh riots, surviving 15 years with strangers. Memories haunt her until she escapes, embarking on a journey to find her true identity and family."
171. Skinny Love,"When Emilý learns that her long-distance girlfriend wants to move to Iceland and make their open relationship exclusive, she must face her anxieties about the future."
172. Major Grom: The Game,"A year has passed since the defeat of the Plague Doctor, and Igor Grom has become a hero for the whole city. But now he is waiting for a fight with a new supervillain."
173. Oru Nodi,"Police Inspector Paridhi Ilamaran investigates the disappearance of Sakuththala's husband with money, uncovering a web of political corruption and organized crime in Madurai."
174. Space Ranger,A group of Space Rangers must protect the universe from extinction.
175. Life After the NeverEnding Story,"A documentary celebrating The NeverEnding Story (1984) via cast and crew interviews, whilst exploring the lives of stars Noah Hathaway and Tami Stronach since those breakthrough roles."
176. X & Y,YSHA wants to travel to make amends with people she hurt in the past. XANDER is in need of money to support his family. The two accidentally meet---will love find its way through them too?
177. Un homme en fuite,"Rochebrune is on the verge of chaos: Johnny, a native of the country, leader of a protest movement, has disappeared after hijacking a money van. When Paul, his childhood friend, learns about it, he decides to retrace the steps of shared memories of yesteryear to try to find his friend before the police. Rochebrune est au bord du chaos : Johnny, enfant du pays, meneur d'un mouvement de protestation, a disparu après avoir braqué un fourgon. Lorsque Paul, son ami d'enfance, l'apprend, il décide de revenir sur les traces des souvenirs partagés d'autrefois pour tenter de retrouver son compère avant la police."
178. A Stranger in the Woods,"A young film student is about to make a documentary about an elderly man who has been hiding from the world for many years. But as secrets from his past come to light, their strange relationship takes a fateful turn."
179. Üç Harfliler: Nazar,"Zeliha strikes a deal with jinns, desperate for a grandchild. Her bargain unleashes a chain of horrifying supernatural occurrences."
180. Toxic Daughter,"Life is good for Hagino. She has moved into a new house with her daughter Moeka and her husband Atsuhiro. But everything goes wrong when one day, she receives a call from Moeka, who, terrified, begs her to return to the house."
181. Universal Groove,A quick trip through the underground party scene as seen through the memories of eight people coming back to reality.
182. Letters to Stephanie,A woman's granddaughter is placed for adoption. Her only hope of seeing her grandchild again is to put clues to her birth family's identity in the sealed adoption file the child can have access to when she reaches legal age.
183. Nasty,"1972 was a turning point in Ilie Nastase's career: winning US Open, reaching Wimbledon and Davis Cup finals. It portrays his victories, controversies, rebellious persona challenging tennis norms, and his influence as a tennis rebel icon."
184. Elevator,"Trapped inside the elevator of a hotel casino complex, an elevator boy falls in love with his investor's girlfriend that forces him to choose between his love for her, or his dreams for a better future."
185. Frères,"Based on a true story, this movie shows several years spent alone in the forest as children of two brothers, living like wild animals. Once adult, Michel goes to the Canadian Great North, to search for his lost brother Patrice."
186. Rooban,"A childless couple adopts an orphan, but a tiger's arrival in their village fuels superstition. Forest officers restrict movement to catch the tiger. Pilgrims defy orders during a fasting ritual. Four villagers are found dead."
187. Harsh Treatment,"When a pair of failed outlaws botch a big score, they settle for a smaller one instead - putting them in the crosshairs of a dangerous tracker who'll do anything to recover the priceless treasure they don't realize they've stolen."
188. The Hopeful,"After the War of 1812, William Miller sets off on a quest for meaning that unravels a profound truth with the power to transform everything. His revelation sparks a fire in Ellen Harmon, who braves fierce resistance to champion the cause."
189. Fallen Fruit,"A heartbroken 20-something reluctantly returns to his childhood home in Miami, where he's forced to reevaluate his relationships in the face of a looming hurricane."
190. Cadi,"The tense events unfold as the young widow Fikriye, forcibly married to Nasit Nefi Efendi during the final days of the Ottoman Empire attempts to unravel the mystery behind the witch rumors surrounding the mansion where she lives."
191. Shark Exorcist 2: Unholy Waters,"Shark Exorcist's flesh-eating demon shark returns, threatening everyone, especially the determined priest vowing to stop Hell's ultimate evil."
192. L,"Investigation, Horror thriller. Renuka,IG of police, observes a disturbing pattern of suspicious deaths among women across various regions of Kerala. Discovering similarities to cases in Hungary and other countries during the 1980s"
193. Jesus,God's story is unstoppable when it is in the heart language of a people group. Deaf Missions' Jesus Film uses native signers to bring the story of Jesus to life from a Deaf perspective for a Deaf audience.
194. The Yin Yang Master Zero,"During the Heian period, Seimei Abe trains in magic but lacks interest, until a collaboration with Hiromasa Minamoto arises to solve a strange phenomenon."
195. The Disinvited,"Carl crashes an event he's unwelcome at, sparking a day of betrayal, violence, and heartbreak. He must decide whether to save himself or risk all for those who wronged him when other unwanted guests surface."
196. In the Name of God,"A priest gains popularity after his wife miraculously survives a deadly illness. But when the authenticity of the miracle is questioned, he has to prove it was God's power that saved her, which plunges him into the depths of the occult."
197. Woodbridge,"Four teenagers sneak out of their houses one night and walk across town to confront the school bully, who happens to be looking for them as well."
